Condition,CorrectTuringReply,Sychronize,NumberImage,Number,Partner,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Block.thisRepN,Block.thisTrialN,Block.thisN,Block.thisIndex,trials_loop.thisRepN,trials_loop.thisTrialN,trials_loop.thisN,trials_loop.thisIndex,textLeft.started,textLeft.stopped,textRight.started,textRight.stopped,key_resp_Istr.keys,key_resp_Istr.rt,key_resp_Istr.started,key_resp_Istr.stopped,SychroLeftPr.started,SychroLeftPr.stopped,SychroRightPr.started,SychroRightPr.stopped,NumberLeftPr.started,NumberLeftPr.stopped,NumberRightPr.started,NumberRightPr.stopped,CrossLeftPr.started,CrossLeftPr.stopped,CrossRightPr.started,CrossRightPr.stopped,key_respPrLeft.keys,key_respPrLeft.rt,key_respPrLeft.started,key_respPrLeft.stopped,key_respPrRight.keys,key_respPrRight.rt,key_respPrRight.started,key_respPrRight.stopped,RTPrLeft,RTPrRight,CompPr,SychronizedRTsPr,SychronizedRTsLeftCPr,SychronizedRTsRightCPr,FeedbackLeftLeftPr.started,FeedbackLeftLeftPr.stopped,FeedbackRightRightPr.started,FeedbackRightRightPr.stopped,LineLeftPr.started,LineLeftPr.stopped,LineRightPr.started,LineRightPr.stopped,CreditLeftPr.started,CreditLeftPr.stopped,CreditRightPr.started,CreditRightPr.stopped,text_StartExp.started,text_StartExp.stopped,key_startExp.keys,key_startExp.rt,key_startExp.started,key_startExp.stopped,SychroLeft.started,SychroLeft.stopped,SychroRight.started,SychroRight.stopped,NumberLeft.started,NumberLeft.stopped,NumberRight.started,NumberRight.stopped,CrossLeft.started,CrossLeft.stopped,CrossRight.started,CrossRight.stopped,key_respLeft.keys,key_respLeft.started,key_respLeft.stopped,key_respRight.keys,key_respRight.rt,key_respRight.started,key_respRight.stopped,RTLeft,RTRight,Comp,SychronizedRTs,SychronizedRTsLeftC,SychronizedRTsRightC,FeedbackLeftLeft.started,FeedbackLeftLeft.stopped,FeedbackLeftRight.started,FeedbackLeftRight.stopped,FeedbackRightLeft.started,FeedbackRightLeft.stopped,FeedbackRightRight.started,FeedbackRightRight.stopped,LineLeft.started,LineLeft.stopped,LineRight.started,LineRight.stopped,CreditLeft.started,CreditLeft.stopped,CreditRight.started,CreditRight.stopped,key_respLeft.rt,CorrectTuringReply,TuringtextLeft.started,TuringtextLeft.stopped,TuringtextRight.started,TuringtextRight.stopped,keyTuringLeft.keys,keyTuringLeft.corr,keyTuringLeft.rt,keyTuringLeft.started,keyTuringLeft.stopped,keyTuringRight.keys,keyTuringRight.corr,keyTuringRight.rt,keyTuringRight.started,keyTuringRight.stopped,RespTuringLeft,RespTuringRight,BlockText.started,BlockText.stopped,text_Pause.started,text_Pause.stopped,key_respPause.keys,key_respPause.started,key_respPause.stopped,key_respPause.rt,EndText.started,EndText.stopped,participant,session,date,expName,psychopyVersion,frameRate,
Computer.xlsx,c,Sychronize.jpg,Number6.jpg,6,Computer,,,,,1,7,17,7,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4092.3968280394083,None,4092.3968280394083,None,4092.830301840516,None,4092.830301840516,None,v,4092.830301840516,None,t,6.056577494169687,4092.830301840516,None,5.821173520203956,6.056577494169687,6,False,True,True,4098.962057662037,None,4098.962057662037,None,4098.962057662037,None,4098.962057662037,None,4098.962057662037,None,4098.962057662037,None,4099.961773133798,None,4099.961773133798,None,5.821173520203956,c,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Computer.xlsx,c,Sychronize.jpg,Number9.jpg,9,Computer,,,,,1,7,17,7,0,2,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4101.011296444744,None,4101.011296444744,None,4101.461466953184,None,4101.461466953184,None,v,4101.461466953184,None,t,9.820659316407728,4101.461466953184,None,8.65709375093229,9.820659316407728,9,False,False,False,4111.342356118368,None,4111.342356118368,None,4111.342356118368,None,4111.342356118368,None,4111.342356118368,None,4111.342356118368,None,4112.342033417794,None,4112.342033417794,None,8.65709375093229,c,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Computer.xlsx,c,Sychronize.jpg,Number10.jpg,10,Computer,,,,,1,7,17,7,0,3,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4113.408524491722,None,4113.408524491722,None,4113.858312314492,None,4113.858312314492,None,v,4113.858312314492,None,t,9.834216269048738,4113.858312314492,None,9.775151157631626,9.834216269048738,10,False,True,True,4123.755844938204,None,4123.755844938204,None,4123.755844938204,None,4123.755844938204,None,4123.755844938204,None,4123.755844938204,None,4124.75555367367,None,4124.75555367367,None,9.775151157631626,c,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Computer.xlsx,c,Sychronize.jpg,Number9.jpg,9,Computer,,,,,1,7,17,7,0,4,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4125.805100080483,None,4125.805100080483,None,4126.255203225979,None,4126.255203225979,None,v,4126.255203225979,None,t,8.300402156768541,4126.255203225979,None,8.797418138788089,8.300402156768541,9,False,True,False,4135.103024564058,None,4135.103024564058,None,4135.103024564058,None,4135.103024564058,None,4135.103024564058,None,4135.103024564058,None,4136.11946336755,None,4136.11946336755,None,8.797418138788089,c,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Computer.xlsx,c,Sychronize.jpg,Number8.jpg,8,Computer,,,,,1,7,17,7,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4137.169200315258,None,4137.169200315258,None,4137.619096560288,None,4137.619096560288,None,v,4137.619096560288,None,t,8.083341432925408,4137.619096560288,None,8.524517705386643,8.083341432925408,8,False,False,True,4146.216837463805,None,4146.216837463805,None,4146.216837463805,None,4146.216837463805,None,4146.216837463805,None,4146.216837463805,None,4147.216623506267,None,4147.216623506267,None,8.524517705386643,c,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Computer.xlsx,c,Sychronize.jpg,Number8.jpg,8,Computer,,,,,1,7,17,7,0,6,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4148.266391248463,None,4148.266391248463,None,4148.716371857558,None,4148.716371857558,None,v,4148.716371857558,None,t,7.94144524307012,4148.716371857558,None,8.65033243612288,7.94144524307012,8,False,False,True,4157.43072924235,None,4157.43072924235,None,4157.43072924235,None,4157.43072924235,None,4157.43072924235,None,4157.43072924235,None,4158.430553136371,None,4158.430553136371,None,8.65033243612288,c,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Computer.xlsx,c,Sychronize.jpg,Number6.jpg,6,Computer,,,,,1,7,17,7,0,7,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4159.480031859464,None,4159.480031859464,None,4159.930150722981,None,4159.930150722981,None,v,4159.930150722981,None,t,6.375609674730185,4159.930150722981,None,6.059844596898984,6.375609674730185,6,False,True,False,4166.378574285768,None,4166.378574285768,None,4166.378574285768,None,4166.378574285768,None,4166.378574285768,None,4166.378574285768,None,4167.378270831749,None,4167.378270831749,None,6.059844596898984,c,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Computer.xlsx,c,Sychronize.jpg,Number7.jpg,7,Computer,,,,,1,7,17,7,0,8,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4168.428106899217,None,4168.428106899217,None,4168.877872909223,None,4168.877872909223,None,v,4168.877872909223,None,t,6.942464668938555,4168.877872909223,None,7.331352542036257,6.942464668938555,7,False,False,True,4176.259297930578,None,4176.259297930578,None,4176.259297930578,None,4176.259297930578,None,4176.259297930578,None,4176.259297930578,None,4177.259180526592,None,4177.259180526592,None,7.331352542036257,c,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Computer.xlsx,c,Sychronize.jpg,Number10.jpg,10,Computer,,,,,1,7,17,7,0,9,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4178.308655079599,None,4178.308655079599,None,4178.758757583544,None,4178.758757583544,None,None,4178.758757583544,None,t,9.792241457015734,4178.758757583544,None,13,9.792241457015734,10,False,False,True,4191.805472501324,None,4191.805472501324,None,4191.805472501324,None,4191.805472501324,None,4191.805472501324,None,4191.805472501324,None,4192.805247637405,None,4192.805247637405,None,,c,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Computer.xlsx,c,,,,,,,,,1,7,17,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,4193.805031755212,None,4193.805031755212,None,a,1,3.294463632189945,4193.805031755212,None,l,1,2.8738638517934305,4193.805031755212,None,c,c,4197.154139244335,None,None,None,None,None,None,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Human.xlsx,h,Sychronize.jpg,Number6.jpg,6,Human,,,,,1,8,18,6,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4202.169590699551,None,4202.169590699551,None,4205.23530292955,None,4205.23530292955,None,4205.668742407635,None,4205.668742407635,None,v,4205.668742407635,None,t,6.492562970718609,4205.668742407635,None,6.2415012826222664,6.492562970718609,6,True,False,False,4212.217035703322,None,4212.217035703322,None,4212.217035703322,None,4212.217035703322,None,4212.217035703322,None,4212.217035703322,None,4213.23351973622,None,4213.23351973622,None,6.2415012826222664,h,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Human.xlsx,h,Sychronize.jpg,Number9.jpg,9,Human,,,,,1,8,18,6,0,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4214.2831870755535,None,4214.2831870755535,None,4214.7331272668835,None,4214.7331272668835,None,v,4214.7331272668835,None,t,9.42332926268773,4214.7331272668835,None,8.868222686492118,9.42332926268773,9,False,False,False,4224.214090018063,None,4224.214090018063,None,4224.214090018063,None,4224.214090018063,None,4224.214090018063,None,4224.214090018063,None,4225.213778223871,None,4225.213778223871,None,8.868222686492118,h,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Human.xlsx,h,Sychronize.jpg,Number10.jpg,10,Human,,,,,1,8,18,6,0,2,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4226.263282609038,None,4226.263282609038,None,4226.713427455404,None,4226.713427455404,None,v,4226.713427455404,None,t,10.414181695819934,4226.713427455404,None,8.646959798116768,10.414181695819934,10,False,False,False,4237.177528620429,None,4237.177528620429,None,4237.177528620429,None,4237.177528620429,None,4237.177528620429,None,4237.177528620429,None,4238.193907438826,None,4238.193907438826,None,8.646959798116768,h,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Human.xlsx,h,Sychronize.jpg,Number10.jpg,10,Human,,,,,1,8,18,6,0,3,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4239.226740778735,None,4239.226740778735,None,4239.676900701569,None,4239.676900701569,None,v,4239.676900701569,None,t,10.665177945628784,4239.676900701569,None,9.774306554639224,10.665177945628784,10,False,False,False,4250.407425834202,None,4250.407425834202,None,4250.407425834202,None,4250.407425834202,None,4250.407425834202,None,4250.407425834202,None,4251.423974984611,None,4251.423974984611,None,9.774306554639224,h,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Human.xlsx,h,Sychronize.jpg,Number9.jpg,9,Human,,,,,1,8,18,6,0,4,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4252.473682100159,None,4252.473682100159,None,4252.923565514151,None,4252.923565514151,None,v,4252.923565514151,None,t,9.970689100450727,4252.923565514151,None,9.130756925311289,9.970689100450727,9,False,False,False,4262.9710855794865,None,4262.9710855794865,None,4262.9710855794865,None,4262.9710855794865,None,4262.9710855794865,None,4262.9710855794865,None,4263.97082992108,None,4263.97082992108,None,9.130756925311289,h,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Human.xlsx,h,Sychronize.jpg,Number8.jpg,8,Human,,,,,1,8,18,6,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4265.020529017229,None,4265.020529017229,None,4265.470434885536,None,4265.470434885536,None,v,4265.470434885536,None,t,8.954767708514737,4265.470434885536,None,8.466816853951059,8.954767708514737,8,False,False,False,4274.484860178589,None,4274.484860178589,None,4274.484860178589,None,4274.484860178589,None,4274.484860178589,None,4274.484860178589,None,4275.484619275874,None,4275.484619275874,None,8.466816853951059,h,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Human.xlsx,h,Sychronize.jpg,Number7.jpg,7,Human,,,,,1,8,18,6,0,6,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4276.550793102419,None,4276.550793102419,None,4276.984232580505,None,4276.984232580505,None,v,4276.984232580505,None,t,7.503429575732298,4276.984232580505,None,7.5921507415860106,7.503429575732298,7,True,False,False,4284.6323013009705,None,4284.6323013009705,None,4284.6323013009705,None,4284.6323013009705,None,4284.6323013009705,None,4284.6323013009705,None,4285.648743312223,None,4285.648743312223,None,7.5921507415860106,h,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Human.xlsx,h,Sychronize.jpg,Number7.jpg,7,Human,,,,,1,8,18,6,0,7,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4286.681622843865,None,4286.681622843865,None,4287.148342502713,None,4287.148342502713,None,v,4287.148342502713,None,t,8.08641478699974,4287.148342502713,None,7.455567563267323,8.08641478699974,7,False,False,False,4295.296318358552,None,4295.296318358552,None,4295.296318358552,None,4295.296318358552,None,4295.296318358552,None,4295.296318358552,None,4296.296079701267,None,4296.296079701267,None,7.455567563267323,h,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Human.xlsx,h,Sychronize.jpg,Number6.jpg,6,Human,,,,,1,8,18,6,0,8,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4297.362470051558,None,4297.362470051558,None,4297.812421790822,None,4297.812421790822,None,v,4297.812421790822,None,t,6.857481825638388,4297.812421790822,None,6.450400504772915,6.857481825638388,6,False,False,False,4304.727309354051,None,4304.727309354051,None,4304.727309354051,None,4304.727309354051,None,4304.727309354051,None,4304.727309354051,None,4305.743664435028,None,4305.743664435028,None,6.450400504772915,h,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Human.xlsx,h,Sychronize.jpg,Number8.jpg,8,Human,,,,,1,8,18,6,0,9,9,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4306.793180047353,None,4306.793180047353,None,4307.226631714922,None,4307.226631714922,None,v,4307.226631714922,None,t,8.574362433803799,4307.226631714922,None,9.067215706728348,8.574362433803799,8,False,False,False,4316.357736040553,None,4316.357736040553,None,4316.357736040553,None,4316.357736040553,None,4316.357736040553,None,4316.357736040553,None,4317.374101386362,None,4317.374101386362,None,9.067215706728348,h,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Human.xlsx,h,,,,,,,,,1,8,18,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,4318.373943885385,None,4318.373943885385,None,q,1,4.299350974084518,4318.373943885385,None,o,1,2.214950339076495,4318.373943885385,None,h,h,4322.739457458858,None,None,None,None,None,None,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Computer.xlsx,c,Sychronize.jpg,Number9.jpg,9,Computer,,,,,1,9,19,1,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4327.73818333691,None,4327.73818333691,None,4330.837523789544,None,4330.837523789544,None,4331.27066847456,None,4331.27066847456,None,v,4331.27066847456,None,t,10.076196790893846,4331.27066847456,None,11.556979907558343,10.076196790893846,9,False,False,False,4342.884459721932,None,4342.884459721932,None,4342.884459721932,None,4342.884459721932,None,4342.884459721932,None,4342.884459721932,None,4343.884187703953,None,4343.884187703953,None,11.556979907558343,c,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Computer.xlsx,c,Sychronize.jpg,Number8.jpg,8,Computer,,,,,1,9,19,1,0,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4344.933641727302,None,4344.933641727302,None,4345.383755137627,None,4345.383755137627,None,v,4345.383755137627,None,t,8.794337727642414,4345.383755137627,None,11.590741252200132,8.794337727642414,8,False,False,False,4357.03087949379,None,4357.03087949379,None,4357.03087949379,None,4357.03087949379,None,4357.03087949379,None,4357.03087949379,None,4358.03068382048,None,4358.03068382048,None,11.590741252200132,c,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Computer.xlsx,c,Sychronize.jpg,Number7.jpg,7,Computer,,,,,1,9,19,1,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4359.096853476938,None,4359.096853476938,None,4359.530256707344,None,4359.530256707344,None,v,4359.530256707344,None,t,9.938229785263502,4359.530256707344,None,8.507291076238289,9.938229785263502,7,False,False,False,4369.527677348184,None,4369.527677348184,None,4369.527677348184,None,4369.527677348184,None,4369.527677348184,None,4369.527677348184,None,4370.544235480319,None,4370.544235480319,None,8.507291076238289,c,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Computer.xlsx,c,Sychronize.jpg,Number9.jpg,9,Computer,,,,,1,9,19,1,0,3,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4371.593905706636,None,4371.593905706636,None,4372.0438041970965,None,4372.0438041970965,None,v,4372.0438041970965,None,t,9.196355600634888,4372.0438041970965,None,8.19675432510121,9.196355600634888,9,False,False,True,4381.308090193206,None,4381.308090193206,None,4381.308090193206,None,4381.308090193206,None,4381.308090193206,None,4381.308090193206,None,4382.307885858947,None,4382.307885858947,None,8.19675432510121,c,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Computer.xlsx,c,Sychronize.jpg,Number10.jpg,10,Computer,,,,,1,9,19,1,0,4,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4383.357640449331,None,4383.357640449331,None,4383.807490823403,None,4383.807490823403,None,v,4383.807490823403,None,t,10.751210688509673,4383.807490823403,None,8.988521033757934,10.751210688509673,10,False,False,False,4394.62138337181,None,4394.62138337181,None,4394.62138337181,None,4394.62138337181,None,4394.62138337181,None,4394.62138337181,None,4395.621265005497,None,4395.621265005497,None,8.988521033757934,c,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Computer.xlsx,c,Sychronize.jpg,Number6.jpg,6,Computer,,,,,1,9,19,1,0,5,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4396.687374356083,None,4396.687374356083,None,4397.137510862274,None,4397.137510862274,None,v,4397.137510862274,None,t,6.880569351593294,4397.137510862274,None,6.057217121350732,6.880569351593294,6,False,True,False,4404.069109567751,None,4404.069109567751,None,4404.069109567751,None,4404.069109567751,None,4404.069109567751,None,4404.069109567751,None,4405.085502179512,None,4405.085502179512,None,6.057217121350732,c,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Computer.xlsx,c,Sychronize.jpg,Number10.jpg,10,Computer,,,,,1,9,19,1,0,6,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4406.135075852278,None,4406.135075852278,None,4406.568572749252,None,4406.568572749252,None,v,4406.568572749252,None,t,11.744121540712513,4406.568572749252,None,10.029083469422403,11.744121540712513,10,False,True,False,4418.365506516402,None,4418.365506516402,None,4418.365506516402,None,4418.365506516402,None,4418.365506516402,None,4418.365506516402,None,4419.381973868953,None,4419.381973868953,None,10.029083469422403,c,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Computer.xlsx,c,Sychronize.jpg,Number8.jpg,8,Computer,,,,,1,9,19,1,0,7,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4420.431662700273,None,4420.431662700273,None,4420.88158973979,None,4420.88158973979,None,v,4420.88158973979,None,t,8.306408685842143,4420.88158973979,None,8.638973119298498,8.306408685842143,8,False,False,False,4429.59606901943,None,4429.59606901943,None,4429.59606901943,None,4429.59606901943,None,4429.59606901943,None,4429.59606901943,None,4430.595795076795,None,4430.595795076795,None,8.638973119298498,c,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Computer.xlsx,c,Sychronize.jpg,Number6.jpg,6,Computer,,,,,1,9,19,1,0,8,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4431.6456503908175,None,4431.6456503908175,None,4432.095452006951,None,4432.095452006951,None,v,4432.095452006951,None,t,6.831477805032591,4432.095452006951,None,5.964414723486698,6.831477805032591,6,False,True,False,4438.976890019731,None,4438.976890019731,None,4438.976890019731,None,4438.976890019731,None,4438.976890019731,None,4438.976890019731,None,4439.976804372561,None,4439.976804372561,None,5.964414723486698,c,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Computer.xlsx,c,Sychronize.jpg,Number7.jpg,7,Computer,,,,,1,9,19,1,0,9,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4441.043218139494,None,4441.043218139494,None,4441.476470284441,None,4441.476470284441,None,v,4441.476470284441,None,t,7.8494720509543185,4441.476470284441,None,7.894451571016361,7.8494720509543185,7,False,False,False,4449.424464488662,None,4449.424464488662,None,4449.424464488662,None,4449.424464488662,None,4449.424464488662,None,4449.424464488662,None,4450.4408532511125,None,4450.4408532511125,None,7.894451571016361,c,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Computer.xlsx,c,,,,,,,,,1,9,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,4451.440688693066,None,4451.440688693066,None,q,0,5.621655069013286,4451.440688693066,None,l,1,3.1927863269902446,4451.440688693066,None,h,c,None,None,4457.122531909987,None,"['space', 'space']",4458.10563439693,None,"[1.124539004908911, 4.220278427082121]",,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4462.37123685741,None,,,,,,,
